date,product_id,product_name,category,stock_level,reorder_point,supplier,unit_cost,stock_value,stock_change,is_suspect,daily_sales,stock_health,is_near_stockout,rolling_avg_sales,days_until_stockout
2024-09-07,P002,Men's Premium T-shirt,Men,101,40,StyleForce Ltd,11.0,1111.0,0.0,False,0,2.52,False,1.8571428571428572,54.4
2024-09-08,P002,Men's Premium T-shirt,Men,94,40,StyleForce Ltd,11.0,1034.0,-7.0,False,7,2.35,False,2.857142857142857,32.9
2024-09-09,P002,Men's Premium T-shirt,Men,94,40,StyleForce Ltd,11.0,1034.0,0.0,False,0,2.35,False,2.2857142857142856,41.1
2024-09-10,P002,Men's Premium T-shirt,Men,94,40,StyleForce Ltd,11.0,1034.0,0.0,False,0,2.35,False,2.2857142857142856,41.1
2024-09-11,P002,Men's Premium T-shirt,Men,94,40,StyleForce Ltd,11.0,1034.0,0.0,False,0,2.35,False,2.2857142857142856,41.1
2024-09-12,P002,Men's Premium T-shirt,Men,92,40,StyleForce Ltd,11.0,1012.0,-2.0,False,2,2.3,False,1.7142857142857142,53.7
2024-09-13,P002,Men's Premium T-shirt,Men,92,40,StyleForce Ltd,11.0,1012.0,0.0,False,0,2.3,False,1.2857142857142858,71.6
2024-09-14,P002,Men's Premium T-shirt,Men,87,40,StyleForce Ltd,11.0,957.0,-5.0,False,5,2.17,False,2.0,43.5
2024-09-15,P002,Men's Premium T-shirt,Men,82,40,StyleForce Ltd,11.0,902.0,-5.0,False,5,2.05,False,1.7142857142857142,47.8
2024-09-16,P002,Men's Premium T-shirt,Men,82,40,StyleForce Ltd,11.0,902.0,0.0,False,0,2.05,False,1.7142857142857142,47.8
2024-09-17,P002,Men's Premium T-shirt,Men,82,40,StyleForce Ltd,11.0,902.0,0.0,False,0,2.05,False,1.7142857142857142,47.8
2024-09-18,P002,Men's Premium T-shirt,Men,80,40,StyleForce Ltd,11.0,880.0,-2.0,False,2,2.0,False,2.0,40.0
2024-09-19,P002,Men's Premium T-shirt,Men,80,40,StyleForce Ltd,11.0,880.0,0.0,False,0,2.0,False,1.7142857142857142,46.7
2024-09-20,P002,Men's Premium T-shirt,Men,80,40,StyleForce Ltd,11.0,880.0,0.0,False,0,2.0,False,1.7142857142857142,46.7
2024-09-21,P002,Men's Premium T-shirt,Men,79,40,StyleForce Ltd,11.0,869.0,-1.0,False,1,1.98,False,1.1428571428571428,69.1
2024-09-22,P002,Men's Premium T-shirt,Men,78,40,StyleForce Ltd,11.0,858.0,-1.0,False,1,1.95,False,0.5714285714285714,136.5
2024-09-23,P002,Men's Premium T-shirt,Men,75,40,StyleForce Ltd,11.0,825.0,-3.0,False,3,1.88,False,1.0,75.0
2024-09-24,P002,Men's Premium T-shirt,Men,72,40,StyleForce Ltd,11.0,792.0,-3.0,False,3,1.8,False,1.4285714285714286,50.4
2024-09-25,P002,Men's Premium T-shirt,Men,72,40,StyleForce Ltd,11.0,792.0,0.0,False,0,1.8,False,1.1428571428571428,63.0
2024-09-26,P002,Men's Premium T-shirt,Men,69,40,StyleForce Ltd,11.0,759.0,-3.0,False,3,1.72,False,1.5714285714285714,43.9
2024-09-27,P002,Men's Premium T-shirt,Men,69,40,StyleForce Ltd,11.0,759.0,0.0,False,0,1.72,False,1.5714285714285714,43.9
2024-09-28,P002,Men's Premium T-shirt,Men,69,40,StyleForce Ltd,11.0,759.0,0.0,False,0,1.72,False,1.4285714285714286,48.3
2024-09-29,P002,Men's Premium T-shirt,Men,69,40,StyleForce Ltd,11.0,759.0,0.0,False,0,1.72,False,1.2857142857142858,53.7
2024-09-30,P002,Men's Premium T-shirt,Men,69,40,StyleForce Ltd,11.0,759.0,0.0,False,0,1.72,False,0.8571428571428571,80.5
2024-10-01,P002,Men's Premium T-shirt,Men,68,40,StyleForce Ltd,11.0,748.0,-1.0,False,1,1.7,False,0.5714285714285714,119.0
2024-10-02,P002,Men's Premium T-shirt,Men,65,40,StyleForce Ltd,11.0,715.0,-3.0,False,3,1.62,False,1.0,65.0
2024-10-03,P002,Men's Premium T-shirt,Men,65,40,StyleForce Ltd,11.0,715.0,0.0,False,0,1.62,False,0.5714285714285714,113.8
2024-10-04,P002,Men's Premium T-shirt,Men,65,40,StyleForce Ltd,11.0,715.0,0.0,False,0,1.62,False,0.5714285714285714,113.8
2024-10-05,P002,Men's Premium T-shirt,Men,65,40,StyleForce Ltd,11.0,715.0,0.0,False,0,1.62,False,0.5714285714285714,113.8
2024-10-06,P002,Men's Premium T-shirt,Men,62,40,StyleForce Ltd,11.0,682.0,-3.0,False,3,1.55,False,1.0,62.0
2024-10-07,P002,Men's Premium T-shirt,Men,62,40,StyleForce Ltd,11.0,682.0,0.0,False,0,1.55,False,1.0,62.0
2024-10-08,P002,Men's Premium T-shirt,Men,62,40,StyleForce Ltd,11.0,682.0,0.0,False,0,1.55,False,0.8571428571428571,72.3
2024-10-09,P002,Men's Premium T-shirt,Men,59,40,StyleForce Ltd,11.0,649.0,-3.0,False,3,1.48,False,0.8571428571428571,68.8
2024-10-10,P002,Men's Premium T-shirt,Men,59,40,StyleForce Ltd,11.0,649.0,0.0,False,0,1.48,False,0.8571428571428571,68.8
2024-10-11,P002,Men's Premium T-shirt,Men,59,40,StyleForce Ltd,11.0,649.0,0.0,False,0,1.48,False,0.8571428571428571,68.8
2024-10-12,P002,Men's Premium T-shirt,Men,58,40,StyleForce Ltd,11.0,638.0,-1.0,False,1,1.45,False,1.0,58.0
2024-10-13,P002,Men's Premium T-shirt,Men,52,40,StyleForce Ltd,11.0,572.0,-6.0,False,6,1.3,False,1.4285714285714286,36.4
2024-10-14,P002,Men's Premium T-shirt,Men,52,40,StyleForce Ltd,11.0,572.0,0.0,False,0,1.3,False,1.4285714285714286,36.4
2024-10-15,P002,Men's Premium T-shirt,Men,47,40,StyleForce Ltd,11.0,517.0,-5.0,False,5,1.18,False,2.142857142857143,21.9
2024-10-16,P002,Men's Premium T-shirt,Men,46,40,StyleForce Ltd,11.0,506.0,-1.0,False,1,1.15,False,1.8571428571428572,24.8
2024-10-17,P002,Men's Premium T-shirt,Men,43,40,StyleForce Ltd,11.0,473.0,-3.0,False,3,1.08,False,2.2857142857142856,18.8
2024-10-18,P002,Men's Premium T-shirt,Men,43,40,StyleForce Ltd,11.0,473.0,0.0,False,0,1.08,False,2.2857142857142856,18.8
2024-10-19,P002,Men's Premium T-shirt,Men,43,40,StyleForce Ltd,11.0,473.0,0.0,False,0,1.08,False,2.142857142857143,20.1
2024-10-20,P002,Men's Premium T-shirt,Men,42,40,StyleForce Ltd,11.0,462.0,-1.0,False,1,1.05,False,1.4285714285714286,29.4
2024-10-21,P002,Men's Premium T-shirt,Men,41,40,StyleForce Ltd,11.0,451.0,-1.0,False,1,1.02,False,1.5714285714285714,26.1
2024-10-22,P002,Men's Premium T-shirt,Men,40,40,StyleForce Ltd,11.0,440.0,-1.0,False,1,1.0,True,1.0,40.0
2024-10-23,P002,Men's Premium T-shirt,Men,40,40,StyleForce Ltd,11.0,440.0,0.0,False,0,1.0,True,0.8571428571428571,46.7
2024-10-24,P002,Men's Premium T-shirt,Men,40,40,StyleForce Ltd,11.0,440.0,0.0,False,0,1.0,True,0.42857142857142855,93.3
2024-10-25,P002,Men's Premium T-shirt,Men,40,40,StyleForce Ltd,11.0,440.0,0.0,False,0,1.0,True,0.42857142857142855,93.3
2024-10-26,P002,Men's Premium T-shirt,Men,167,40,StyleForce Ltd,11.0,1837.0,127.0,True,0,4.18,False,0.42857142857142855,389.7
2024-10-27,P002,Men's Premium T-shirt,Men,167,40,StyleForce Ltd,11.0,1837.0,0.0,False,0,4.18,False,0.2857142857142857,584.5
2024-10-28,P002,Men's Premium T-shirt,Men,167,40,StyleForce Ltd,11.0,1837.0,0.0,False,0,4.18,False,0.14285714285714285,1169.0
2024-10-29,P002,Men's Premium T-shirt,Men,167,40,StyleForce Ltd,11.0,1837.0,0.0,False,0,4.18,False,0.0,999.0
2024-10-30,P002,Men's Premium T-shirt,Men,166,40,StyleForce Ltd,11.0,1826.0,-1.0,False,1,4.15,False,0.14285714285714285,1162.0
2024-10-31,P002,Men's Premium T-shirt,Men,166,40,StyleForce Ltd,11.0,1826.0,0.0,False,0,4.15,False,0.14285714285714285,1162.0
2024-11-01,P002,Men's Premium T-shirt,Men,166,40,StyleForce Ltd,11.0,1826.0,0.0,False,0,4.15,False,0.14285714285714285,1162.0
2024-11-02,P002,Men's Premium T-shirt,Men,166,40,StyleForce Ltd,11.0,1826.0,0.0,False,0,4.15,False,0.14285714285714285,1162.0
2024-11-03,P002,Men's Premium T-shirt,Men,166,40,StyleForce Ltd,11.0,1826.0,0.0,False,0,4.15,False,0.14285714285714285,1162.0
2024-11-04,P002,Men's Premium T-shirt,Men,166,40,StyleForce Ltd,11.0,1826.0,0.0,False,0,4.15,False,0.14285714285714285,1162.0
2024-11-05,P002,Men's Premium T-shirt,Men,166,40,StyleForce Ltd,11.0,1826.0,0.0,False,0,4.15,False,0.14285714285714285,1162.0
2024-11-06,P002,Men's Premium T-shirt,Men,166,40,StyleForce Ltd,11.0,1826.0,0.0,False,0,4.15,False,0.0,999.0
2024-11-07,P002,Men's Premium T-shirt,Men,163,40,StyleForce Ltd,11.0,1793.0,-3.0,False,3,4.08,False,0.42857142857142855,380.3
2024-11-08,P002,Men's Premium T-shirt,Men,157,40,StyleForce Ltd,11.0,1727.0,-6.0,False,6,3.92,False,1.2857142857142858,122.1
2024-11-09,P002,Men's Premium T-shirt,Men,157,40,StyleForce Ltd,11.0,1727.0,0.0,False,0,3.92,False,1.2857142857142858,122.1
2024-11-10,P002,Men's Premium T-shirt,Men,156,40,StyleForce Ltd,11.0,1716.0,-1.0,False,1,3.9,False,1.4285714285714286,109.2
2024-11-11,P002,Men's Premium T-shirt,Men,155,40,StyleForce Ltd,11.0,1705.0,-1.0,False,1,3.88,False,1.5714285714285714,98.6
2024-11-12,P002,Men's Premium T-shirt,Men,155,40,StyleForce Ltd,11.0,1705.0,0.0,False,0,3.88,False,1.5714285714285714,98.6
2024-11-13,P002,Men's Premium T-shirt,Men,154,40,StyleForce Ltd,11.0,1694.0,-1.0,False,1,3.85,False,1.7142857142857142,89.8
2024-11-14,P002,Men's Premium T-shirt,Men,154,40,StyleForce Ltd,11.0,1694.0,0.0,False,0,3.85,False,1.2857142857142858,119.8
2024-11-15,P002,Men's Premium T-shirt,Men,152,40,StyleForce Ltd,11.0,1672.0,-2.0,False,2,3.8,False,0.7142857142857143,212.8
2024-11-16,P002,Men's Premium T-shirt,Men,152,40,StyleForce Ltd,11.0,1672.0,0.0,False,0,3.8,False,0.7142857142857143,212.8
2024-11-17,P002,Men's Premium T-shirt,Men,152,40,StyleForce Ltd,11.0,1672.0,0.0,False,0,3.8,False,0.5714285714285714,266.0
2024-11-18,P002,Men's Premium T-shirt,Men,147,40,StyleForce Ltd,11.0,1617.0,-5.0,False,5,3.68,False,1.1428571428571428,128.6
2024-11-19,P002,Men's Premium T-shirt,Men,147,40,StyleForce Ltd,11.0,1617.0,0.0,False,0,3.68,False,1.1428571428571428,128.6
2024-11-20,P002,Men's Premium T-shirt,Men,147,40,StyleForce Ltd,11.0,1617.0,0.0,False,0,3.68,False,1.0,147.0
2024-11-21,P002,Men's Premium T-shirt,Men,147,40,StyleForce Ltd,11.0,1617.0,0.0,False,0,3.68,False,1.0,147.0
2024-11-22,P002,Men's Premium T-shirt,Men,147,40,StyleForce Ltd,11.0,1617.0,0.0,False,0,3.68,False,0.7142857142857143,205.8
2024-11-23,P002,Men's Premium T-shirt,Men,147,40,StyleForce Ltd,11.0,1617.0,0.0,False,0,3.68,False,0.7142857142857143,205.8
2024-11-24,P002,Men's Premium T-shirt,Men,147,40,StyleForce Ltd,11.0,1617.0,0.0,False,0,3.68,False,0.7142857142857143,205.8
2024-11-25,P002,Men's Premium T-shirt,Men,145,40,StyleForce Ltd,11.0,1595.0,-2.0,False,2,3.62,False,0.2857142857142857,507.5
2024-11-26,P002,Men's Premium T-shirt,Men,144,40,StyleForce Ltd,11.0,1584.0,-1.0,False,1,3.6,False,0.42857142857142855,336.0
2024-11-27,P002,Men's Premium T-shirt,Men,143,40,StyleForce Ltd,11.0,1573.0,-1.0,False,1,3.58,False,0.5714285714285714,250.2
2024-11-28,P002,Men's Premium T-shirt,Men,142,40,StyleForce Ltd,11.0,1562.0,-1.0,False,1,3.55,False,0.7142857142857143,198.8
2024-11-29,P002,Men's Premium T-shirt,Men,142,40,StyleForce Ltd,11.0,1562.0,0.0,False,0,3.55,False,0.7142857142857143,198.8
2024-11-30,P002,Men's Premium T-shirt,Men,140,40,StyleForce Ltd,11.0,1540.0,-2.0,False,2,3.5,False,1.0,140.0
2024-12-01,P002,Men's Premium T-shirt,Men,135,40,StyleForce Ltd,11.0,1485.0,-5.0,False,5,3.38,False,1.7142857142857142,78.8
2024-12-02,P002,Men's Premium T-shirt,Men,135,40,StyleForce Ltd,11.0,1485.0,0.0,False,0,3.38,False,1.4285714285714286,94.5
2024-12-03,P002,Men's Premium T-shirt,Men,129,40,StyleForce Ltd,11.0,1419.0,-6.0,False,6,3.22,False,2.142857142857143,60.2
2024-12-04,P002,Men's Premium T-shirt,Men,125,40,StyleForce Ltd,11.0,1375.0,-4.0,False,4,3.12,False,2.5714285714285716,48.6
2024-12-05,P002,Men's Premium T-shirt,Men,125,40,StyleForce Ltd,11.0,1375.0,0.0,False,0,3.12,False,2.4285714285714284,51.5
2024-12-06,P002,Men's Premium T-shirt,Men,125,40,StyleForce Ltd,11.0,1375.0,0.0,False,0,3.12,False,2.4285714285714284,51.5
2024-12-07,P002,Men's Premium T-shirt,Men,122,40,StyleForce Ltd,11.0,1342.0,-3.0,False,3,3.05,False,2.5714285714285716,47.4
2024-12-08,P002,Men's Premium T-shirt,Men,119,40,StyleForce Ltd,11.0,1309.0,-3.0,False,3,2.98,False,2.2857142857142856,52.1
2024-12-09,P002,Men's Premium T-shirt,Men,119,40,StyleForce Ltd,11.0,1309.0,0.0,False,0,2.98,False,2.2857142857142856,52.1
2024-12-10,P002,Men's Premium T-shirt,Men,118,40,StyleForce Ltd,11.0,1298.0,-1.0,False,1,2.95,False,1.5714285714285714,75.1
2024-12-11,P002,Men's Premium T-shirt,Men,117,40,StyleForce Ltd,11.0,1287.0,-1.0,False,1,2.92,False,1.1428571428571428,102.4
2024-12-12,P002,Men's Premium T-shirt,Men,117,40,StyleForce Ltd,11.0,1287.0,0.0,False,0,2.92,False,1.1428571428571428,102.4
2024-12-13,P002,Men's Premium T-shirt,Men,117,40,StyleForce Ltd,11.0,1287.0,0.0,False,0,2.92,False,1.1428571428571428,102.4
2024-12-14,P002,Men's Premium T-shirt,Men,115,40,StyleForce Ltd,11.0,1265.0,-2.0,False,2,2.88,False,1.0,115.0
2024-12-15,P002,Men's Premium T-shirt,Men,114,40,StyleForce Ltd,11.0,1254.0,-1.0,False,1,2.85,False,0.7142857142857143,159.6
2024-12-16,P002,Men's Premium T-shirt,Men,114,40,StyleForce Ltd,11.0,1254.0,0.0,False,0,2.85,False,0.7142857142857143,159.6
2024-12-17,P002,Men's Premium T-shirt,Men,114,40,StyleForce Ltd,11.0,1254.0,0.0,False,0,2.85,False,0.5714285714285714,199.5
2024-12-18,P002,Men's Premium T-shirt,Men,113,40,StyleForce Ltd,11.0,1243.0,-1.0,False,1,2.82,False,0.5714285714285714,197.8
2024-12-19,P002,Men's Premium T-shirt,Men,113,40,StyleForce Ltd,11.0,1243.0,0.0,False,0,2.82,False,0.5714285714285714,197.8
2024-12-20,P002,Men's Premium T-shirt,Men,112,40,StyleForce Ltd,11.0,1232.0,-1.0,False,1,2.8,False,0.7142857142857143,156.8
2024-12-21,P002,Men's Premium T-shirt,Men,109,40,StyleForce Ltd,11.0,1199.0,-3.0,False,3,2.72,False,0.8571428571428571,127.2
2024-12-22,P002,Men's Premium T-shirt,Men,107,40,StyleForce Ltd,11.0,1177.0,-2.0,False,2,2.68,False,1.0,107.0
2024-12-23,P002,Men's Premium T-shirt,Men,98,40,StyleForce Ltd,11.0,1078.0,-9.0,False,9,2.45,False,2.2857142857142856,42.9
2024-12-24,P002,Men's Premium T-shirt,Men,97,40,StyleForce Ltd,11.0,1067.0,-1.0,False,1,2.42,False,2.4285714285714284,39.9
2024-12-25,P002,Men's Premium T-shirt,Men,97,40,StyleForce Ltd,11.0,1067.0,0.0,False,0,2.42,False,2.2857142857142856,42.4
2024-12-26,P002,Men's Premium T-shirt,Men,84,40,StyleForce Ltd,11.0,924.0,-13.0,False,13,2.1,False,4.142857142857143,20.3
2024-12-27,P002,Men's Premium T-shirt,Men,78,40,StyleForce Ltd,11.0,858.0,-6.0,False,6,1.95,False,4.857142857142857,16.1
2024-12-28,P002,Men's Premium T-shirt,Men,75,40,StyleForce Ltd,11.0,825.0,-3.0,False,3,1.88,False,4.857142857142857,15.4
2024-12-29,P002,Men's Premium T-shirt,Men,75,40,StyleForce Ltd,11.0,825.0,0.0,False,0,1.88,False,4.571428571428571,16.4
2024-12-30,P002,Men's Premium T-shirt,Men,71,40,StyleForce Ltd,11.0,781.0,-4.0,False,4,1.78,False,3.857142857142857,18.4
2024-12-31,P002,Men's Premium T-shirt,Men,67,40,StyleForce Ltd,11.0,737.0,-4.0,False,4,1.68,False,4.285714285714286,15.6
2025-01-01,P002,Men's Premium T-shirt,Men,66,40,StyleForce Ltd,11.0,726.0,-1.0,False,1,1.65,False,4.428571428571429,14.9
2025-01-02,P002,Men's Premium T-shirt,Men,65,40,StyleForce Ltd,11.0,715.0,-1.0,False,1,1.62,False,2.7142857142857144,23.9
2025-01-03,P002,Men's Premium T-shirt,Men,64,40,StyleForce Ltd,11.0,704.0,-1.0,False,1,1.6,False,2.0,32.0
2025-01-04,P002,Men's Premium T-shirt,Men,55,40,StyleForce Ltd,11.0,605.0,-9.0,False,9,1.38,False,2.857142857142857,19.2
2025-01-05,P002,Men's Premium T-shirt,Men,52,40,StyleForce Ltd,11.0,572.0,-3.0,False,3,1.3,False,3.2857142857142856,15.8
2025-01-06,P002,Men's Premium T-shirt,Men,52,40,StyleForce Ltd,11.0,572.0,0.0,False,0,1.3,False,2.7142857142857144,19.2
2025-01-07,P002,Men's Premium T-shirt,Men,47,40,StyleForce Ltd,11.0,517.0,-5.0,False,5,1.18,False,2.857142857142857,16.4
2025-01-08,P002,Men's Premium T-shirt,Men,47,40,StyleForce Ltd,11.0,517.0,0.0,False,0,1.18,False,2.7142857142857144,17.3
2025-01-09,P002,Men's Premium T-shirt,Men,45,40,StyleForce Ltd,11.0,495.0,-2.0,False,2,1.12,False,2.857142857142857,15.8
2025-01-10,P002,Men's Premium T-shirt,Men,44,40,StyleForce Ltd,11.0,484.0,-1.0,False,1,1.1,False,2.857142857142857,15.4
2025-01-11,P002,Men's Premium T-shirt,Men,179,40,StyleForce Ltd,11.0,1969.0,135.0,True,0,4.47,False,1.5714285714285714,113.9
2025-01-12,P002,Men's Premium T-shirt,Men,176,40,StyleForce Ltd,11.0,1936.0,-3.0,False,3,4.4,False,1.5714285714285714,112.0
2025-01-13,P002,Men's Premium T-shirt,Men,176,40,StyleForce Ltd,11.0,1936.0,0.0,False,0,4.4,False,1.5714285714285714,112.0
2025-01-14,P002,Men's Premium T-shirt,Men,176,40,StyleForce Ltd,11.0,1936.0,0.0,False,0,4.4,False,0.8571428571428571,205.3
2025-01-15,P002,Men's Premium T-shirt,Men,175,40,StyleForce Ltd,11.0,1925.0,-1.0,False,1,4.38,False,1.0,175.0
2025-01-16,P002,Men's Premium T-shirt,Men,175,40,StyleForce Ltd,11.0,1925.0,0.0,False,0,4.38,False,0.7142857142857143,245.0
2025-01-17,P002,Men's Premium T-shirt,Men,174,40,StyleForce Ltd,11.0,1914.0,-1.0,False,1,4.35,False,0.7142857142857143,243.6
2025-01-18,P002,Men's Premium T-shirt,Men,174,40,StyleForce Ltd,11.0,1914.0,0.0,False,0,4.35,False,0.7142857142857143,243.6
2025-01-19,P002,Men's Premium T-shirt,Men,173,40,StyleForce Ltd,11.0,1903.0,-1.0,False,1,4.32,False,0.42857142857142855,403.7
2025-01-20,P002,Men's Premium T-shirt,Men,173,40,StyleForce Ltd,11.0,1903.0,0.0,False,0,4.32,False,0.42857142857142855,403.7
2025-01-21,P002,Men's Premium T-shirt,Men,172,40,StyleForce Ltd,11.0,1892.0,-1.0,False,1,4.3,False,0.5714285714285714,301.0
2025-01-22,P002,Men's Premium T-shirt,Men,171,40,StyleForce Ltd,11.0,1881.0,-1.0,False,1,4.28,False,0.5714285714285714,299.2
2025-01-23,P002,Men's Premium T-shirt,Men,168,40,StyleForce Ltd,11.0,1848.0,-3.0,False,3,4.2,False,1.0,168.0
2025-01-24,P002,Men's Premium T-shirt,Men,168,40,StyleForce Ltd,11.0,1848.0,0.0,False,0,4.2,False,0.8571428571428571,196.0
2025-01-25,P002,Men's Premium T-shirt,Men,168,40,StyleForce Ltd,11.0,1848.0,0.0,False,0,4.2,False,0.8571428571428571,196.0
2025-01-26,P002,Men's Premium T-shirt,Men,163,40,StyleForce Ltd,11.0,1793.0,-5.0,False,5,4.08,False,1.4285714285714286,114.1
2025-01-27,P002,Men's Premium T-shirt,Men,162,40,StyleForce Ltd,11.0,1782.0,-1.0,False,1,4.05,False,1.5714285714285714,103.1
2025-01-28,P002,Men's Premium T-shirt,Men,158,40,StyleForce Ltd,11.0,1738.0,-4.0,False,4,3.95,False,2.0,79.0
2025-01-29,P002,Men's Premium T-shirt,Men,158,40,StyleForce Ltd,11.0,1738.0,0.0,False,0,3.95,False,1.8571428571428572,85.1
2025-01-30,P002,Men's Premium T-shirt,Men,157,40,StyleForce Ltd,11.0,1727.0,-1.0,False,1,3.92,False,1.5714285714285714,99.9
2025-01-31,P002,Men's Premium T-shirt,Men,152,40,StyleForce Ltd,11.0,1672.0,-5.0,False,5,3.8,False,2.2857142857142856,66.5
2025-02-01,P002,Men's Premium T-shirt,Men,149,40,StyleForce Ltd,11.0,1639.0,-3.0,False,3,3.72,False,2.7142857142857144,54.9
2025-02-02,P002,Men's Premium T-shirt,Men,145,40,StyleForce Ltd,11.0,1595.0,-4.0,False,4,3.62,False,2.5714285714285716,56.4
2025-02-03,P002,Men's Premium T-shirt,Men,142,40,StyleForce Ltd,11.0,1562.0,-3.0,False,3,3.55,False,2.857142857142857,49.7
2025-02-04,P002,Men's Premium T-shirt,Men,141,40,StyleForce Ltd,11.0,1551.0,-1.0,False,1,3.52,False,2.4285714285714284,58.1
2025-02-05,P002,Men's Premium T-shirt,Men,141,40,StyleForce Ltd,11.0,1551.0,0.0,False,0,3.52,False,2.4285714285714284,58.1
2025-02-06,P002,Men's Premium T-shirt,Men,141,40,StyleForce Ltd,11.0,1551.0,0.0,False,0,3.52,False,2.2857142857142856,61.7
2025-02-07,P002,Men's Premium T-shirt,Men,141,40,StyleForce Ltd,11.0,1551.0,0.0,False,0,3.52,False,1.5714285714285714,89.7
2025-02-08,P002,Men's Premium T-shirt,Men,141,40,StyleForce Ltd,11.0,1551.0,0.0,False,0,3.52,False,1.1428571428571428,123.4
2025-02-09,P002,Men's Premium T-shirt,Men,139,40,StyleForce Ltd,11.0,1529.0,-2.0,False,2,3.48,False,0.8571428571428571,162.2
2025-02-10,P002,Men's Premium T-shirt,Men,131,40,StyleForce Ltd,11.0,1441.0,-8.0,False,8,3.28,False,1.5714285714285714,83.4
2025-02-11,P002,Men's Premium T-shirt,Men,130,40,StyleForce Ltd,11.0,1430.0,-1.0,False,1,3.25,False,1.5714285714285714,82.7
2025-02-12,P002,Men's Premium T-shirt,Men,129,40,StyleForce Ltd,11.0,1419.0,-1.0,False,1,3.22,False,1.7142857142857142,75.2
2025-02-13,P002,Men's Premium T-shirt,Men,125,40,StyleForce Ltd,11.0,1375.0,-4.0,False,4,3.12,False,2.2857142857142856,54.7
2025-02-14,P002,Men's Premium T-shirt,Men,123,40,StyleForce Ltd,11.0,1353.0,-2.0,False,2,3.08,False,2.5714285714285716,47.8
2025-02-15,P002,Men's Premium T-shirt,Men,122,40,StyleForce Ltd,11.0,1342.0,-1.0,False,1,3.05,False,2.7142857142857144,44.9
2025-02-16,P002,Men's Premium T-shirt,Men,122,40,StyleForce Ltd,11.0,1342.0,0.0,False,0,3.05,False,2.4285714285714284,50.2
2025-02-17,P002,Men's Premium T-shirt,Men,121,40,StyleForce Ltd,11.0,1331.0,-1.0,False,1,3.02,False,1.4285714285714286,84.7
2025-02-18,P002,Men's Premium T-shirt,Men,119,40,StyleForce Ltd,11.0,1309.0,-2.0,False,2,2.98,False,1.5714285714285714,75.7
2025-02-19,P002,Men's Premium T-shirt,Men,114,40,StyleForce Ltd,11.0,1254.0,-5.0,False,5,2.85,False,2.142857142857143,53.2
2025-02-20,P002,Men's Premium T-shirt,Men,113,40,StyleForce Ltd,11.0,1243.0,-1.0,False,1,2.82,False,1.7142857142857142,65.9
2025-02-21,P002,Men's Premium T-shirt,Men,111,40,StyleForce Ltd,11.0,1221.0,-2.0,False,2,2.78,False,1.7142857142857142,64.8
2025-02-22,P002,Men's Premium T-shirt,Men,109,40,StyleForce Ltd,11.0,1199.0,-2.0,False,2,2.72,False,1.8571428571428572,58.7
2025-02-23,P002,Men's Premium T-shirt,Men,105,40,StyleForce Ltd,11.0,1155.0,-4.0,False,4,2.62,False,2.4285714285714284,43.2
2025-02-24,P002,Men's Premium T-shirt,Men,104,40,StyleForce Ltd,11.0,1144.0,-1.0,False,1,2.6,False,2.4285714285714284,42.8
2025-02-25,P002,Men's Premium T-shirt,Men,104,40,StyleForce Ltd,11.0,1144.0,0.0,False,0,2.6,False,2.142857142857143,48.5
2025-02-26,P002,Men's Premium T-shirt,Men,104,40,StyleForce Ltd,11.0,1144.0,0.0,False,0,2.6,False,1.4285714285714286,72.8
2025-02-27,P002,Men's Premium T-shirt,Men,104,40,StyleForce Ltd,11.0,1144.0,0.0,False,0,2.6,False,1.2857142857142858,80.9
2025-02-28,P002,Men's Premium T-shirt,Men,103,40,StyleForce Ltd,11.0,1133.0,-1.0,False,1,2.58,False,1.1428571428571428,90.1
2025-03-01,P002,Men's Premium T-shirt,Men,102,40,StyleForce Ltd,11.0,1122.0,-1.0,False,1,2.55,False,1.0,102.0
2025-03-02,P002,Men's Premium T-shirt,Men,101,40,StyleForce Ltd,11.0,1111.0,-1.0,False,1,2.52,False,0.5714285714285714,176.8
2025-03-03,P002,Men's Premium T-shirt,Men,91,40,StyleForce Ltd,11.0,1001.0,-10.0,False,10,2.28,False,1.8571428571428572,49.0
2025-03-04,P002,Men's Premium T-shirt,Men,90,40,StyleForce Ltd,11.0,990.0,-1.0,False,1,2.25,False,2.0,45.0
2025-03-05,P002,Men's Premium T-shirt,Men,90,40,StyleForce Ltd,11.0,990.0,0.0,False,0,2.25,False,2.0,45.0
2025-03-06,P002,Men's Premium T-shirt,Men,89,40,StyleForce Ltd,11.0,979.0,-1.0,False,1,2.22,False,2.142857142857143,41.5
2025-03-07,P002,Men's Premium T-shirt,Men,88,40,StyleForce Ltd,11.0,968.0,-1.0,False,1,2.2,False,2.142857142857143,41.1
2025-03-08,P002,Men's Premium T-shirt,Men,88,40,StyleForce Ltd,11.0,968.0,0.0,False,0,2.2,False,2.0,44.0
2025-03-09,P002,Men's Premium T-shirt,Men,86,40,StyleForce Ltd,11.0,946.0,-2.0,False,2,2.15,False,2.142857142857143,40.1
2025-03-10,P002,Men's Premium T-shirt,Men,86,40,StyleForce Ltd,11.0,946.0,0.0,False,0,2.15,False,0.7142857142857143,120.4
2025-03-11,P002,Men's Premium T-shirt,Men,83,40,StyleForce Ltd,11.0,913.0,-3.0,False,3,2.08,False,1.0,83.0
